id	brand_code	brand_name	model_code	model_name	fuel_type	variant_code	variant_name	cubic_capacity	brand_logo	hdfc_code	fuel_type_text	full_name	popular_brand	popular_model	popular_variant
44	B102	Bajaj	M1053	Platina	P	V10185	Lpg Alloy Wheels	100		13	PETROL	Bajaj Platina Lpg Alloy Wheels Petrol	0	1	1
902	B102	Bajaj	M1053	Platina	P	V10186	Platina 100 Alloy	99		75	PETROL	Bajaj Platina Platina 100 Alloy Petrol	0	1	1
903	B102	Bajaj	M1053	Platina	P	V10187	Platina 100 Spoke	99		75	PETROL	Bajaj Platina Platina 100 Spoke Petrol	0	1	1
45	B102	Bajaj	M1053	Platina	P	V10188	Platina 100cc	100		13	PETROL	Bajaj Platina Platina 100cc Petrol	0	1	1
46	B102	Bajaj	M1053	Platina	P	V10189	Platina 125cc	125		11	PETROL	Bajaj Platina Platina 125cc Petrol	0	1	1
47	B102	Bajaj	M1053	Platina	P	V10190	Platina Es 125cc	125		11	PETROL	Bajaj Platina Platina Es 125cc Petrol	0	1	1
904	B102	Bajaj	M1053	Platina	P	V10191	Platina Es Alloy	102		103	PETROL	Bajaj Platina Platina Es Alloy Petrol	0	1	1
48	B102	Bajaj	M1053	Platina	P	V10192	Spoke Wheel	100		13	PETROL	Bajaj Platina Spoke Wheel Petrol	0	1	1
1955	B102	Bajaj	M1053	Platina	P	V10193	Spoke Wheels	100		75	PETROL	Bajaj Platina Spoke Wheels Petrol	0	1	1
1956	B102	Bajaj	M1053	Platina	P	V10194	Std	100		75	PETROL	Bajaj Platina Std Petrol	0	1	1
1957	B102	Bajaj	M1053	Platina	P	V10194	Std	102		75	PETROL	Bajaj Platina Std Petrol	0	1	1
1958	B102	Bajaj	M1053	Platina	P	V10194	Std	125		12	PETROL	Bajaj Platina Std Petrol	0	1	1
1199	B102	Bajaj	M1054	Platina 125 Dts-i	P	V10197	Electric Start (125 Cc)	125		40	Petrol	Bajaj Platina 125 Dts-i Electric Start (125 Cc) Petrol	0	1	1
1200	B102	Bajaj	M1054	Platina 125 Dts-i	P	V10198	Kick Start (125 Cc)	125		12	Petrol	Bajaj Platina 125 Dts-i Kick Start (125 Cc) Petrol	0	1	1
1203	B102	Bajaj	M1055	Priya	P	V10199	Std (150 Cc)	150		85	Petrol	Bajaj Priya Std (150 Cc) Petrol	0	1	1
905	B102	Bajaj	M1056	Prowler	P	V10200	Prowler	125		0	PETROL	Bajaj Prowler Prowler Petrol	0	1	1
51	B102	Bajaj	M1057	Pulsar	P	V10201	135 Dtsi Electric Start	135		63	PETROL	Bajaj Pulsar 135 Dtsi Electric Start Petrol	0	1	1
1206	B102	Bajaj	M1057	Pulsar	P	V10202	150	149		82	Petrol	Bajaj Pulsar 150 Petrol	0	1	1
54	B102	Bajaj	M1057	Pulsar	P	V10203	150 Dtsi Electric Start	149		14	PETROL	Bajaj Pulsar 150 Dtsi Electric Start Petrol	0	1	1
55	B102	Bajaj	M1057	Pulsar	P	V10204	150 Dtsi Kick Start	149		14	PETROL	Bajaj Pulsar 150 Dtsi Kick Start Petrol	0	1	1
1209	B102	Bajaj	M1057	Pulsar	P	V10205	180	179		69	Petrol	Bajaj Pulsar 180 Petrol	0	1	1
57	B102	Bajaj	M1057	Pulsar	P	V10206	180 Dtsi Electric Start	180		15	PETROL	Bajaj Pulsar 180 Dtsi Electric Start Petrol	0	1	1
58	B102	Bajaj	M1057	Pulsar	P	V10207	200 Dtsi Electric Start	200		83	PETROL	Bajaj Pulsar 200 Dtsi Electric Start Petrol	0	1	1
59	B102	Bajaj	M1057	Pulsar	P	V10208	220 Dts-fi Electric Start	220		77	PETROL	Bajaj Pulsar 220 Dts-fi Electric Start Petrol	0	1	1
60	B102	Bajaj	M1057	Pulsar	P	V10209	220 Dtsi Electric Start	220		76	PETROL	Bajaj Pulsar 220 Dtsi Electric Start Petrol	0	1	1
1207	B102	Bajaj	M1057	Pulsar	P	V10210	220f	220		41	Petrol	Bajaj Pulsar 220f Petrol	0	1	1
1208	B102	Bajaj	M1057	Pulsar	P	V10211	As 150	150		82	Petrol	Bajaj Pulsar As 150 Petrol	0	1	1
52	B102	Bajaj	M1057	Pulsar	P	V10212	Electric Start	149		14	PETROL	Bajaj Pulsar Electric Start Petrol	0	1	1
56	B102	Bajaj	M1057	Pulsar	P	V10212	Electric Start	180		15	PETROL	Bajaj Pulsar Electric Start Petrol	0	1	1
53	B102	Bajaj	M1057	Pulsar	P	V10214	Kick Start	149		14	PETROL	Bajaj Pulsar Kick Start Petrol	0	1	1
1205	B102	Bajaj	M1057	Pulsar	P	V10215	Ns 160	160		0	Petrol	Bajaj Pulsar Ns 160 Petrol	0	1	1
906	B102	Bajaj	M1057	Pulsar	P	V10216	Pulsar 135 Ls	135		63	PETROL	Bajaj Pulsar Pulsar 135 Ls Petrol	0	1	1
907	B102	Bajaj	M1057	Pulsar	P	V10217	Pulsar 150 Dtsi	150		14	PETROL	Bajaj Pulsar Pulsar 150 Dtsi Petrol	0	1	1
908	B102	Bajaj	M1057	Pulsar	P	V10218	Pulsar 180 Dtsi	178		78	PETROL	Bajaj Pulsar Pulsar 180 Dtsi Petrol	0	1	1
909	B102	Bajaj	M1057	Pulsar	P	V10219	Pulsar 200 Dts-i .	200		41	PETROL	Bajaj Pulsar Pulsar 200 Dts-i . Petrol	0	1	1
910	B102	Bajaj	M1057	Pulsar	P	V10220	Pulsar 200 Ns	199		83	PETROL	Bajaj Pulsar Pulsar 200 Ns Petrol	0	1	1
911	B102	Bajaj	M1057	Pulsar	P	V10221	Pulsar 220 Dtsi	220		42	PETROL	Bajaj Pulsar Pulsar 220 Dtsi Petrol	0	1	1
912	B102	Bajaj	M1057	Pulsar	P	V10222	Pulsar 220 S	220		76	PETROL	Bajaj Pulsar Pulsar 220 S Petrol	0	1	1
913	B102	Bajaj	M1057	Pulsar	P	V10223	Pulsar As 150	150		68	PETROL	Bajaj Pulsar Pulsar As 150 Petrol	0	1	1
914	B102	Bajaj	M1057	Pulsar	P	V10224	Pulsar As 200	200		41	PETROL	Bajaj Pulsar Pulsar As 200 Petrol	0	1	1
915	B102	Bajaj	M1057	Pulsar	P	V10225	Pulsar Rs200	200		41	PETROL	Bajaj Pulsar Pulsar Rs200 Petrol	0	1	1
916	B102	Bajaj	M1057	Pulsar	P	V10226	Pulsar Rs200 Abs	200		106	PETROL	Bajaj Pulsar Pulsar Rs200 Abs Petrol	0	1	1
1204	B102	Bajaj	M1057	Pulsar	P	V10227	Rs 200	200		106	Petrol	Bajaj Pulsar Rs 200 Petrol	0	1	1
2004	B102	Bajaj	M1057	Pulsar	P	V10228	Sf	220		77	PETROL	Bajaj Pulsar Sf Petrol	0	1	1
2005	B102	Bajaj	M1057	Pulsar	P	V10229	Std	179		76	PETROL	Bajaj Pulsar Std Petrol	0	1	1
2006	B102	Bajaj	M1057	Pulsar	P	V10230	Ug 4.5 Electric Start	149		78	PETROL	Bajaj Pulsar Ug 4.5 Electric Start Petrol	0	1	1
2007	B102	Bajaj	M1057	Pulsar	P	V10231	Ug4 Electric Start	179		78	PETROL	Bajaj Pulsar Ug4 Electric Start Petrol	0	1	1
1960	B102	Bajaj	M1058	Pulsar 135 Dtsi	P	V10232	Electric Start	135		63	PETROL	Bajaj Pulsar 135 Dtsi Electric Start Petrol	0	1	1
1939	B102	Bajaj	M1059	Pulsar 150	P	V10233	Classic	150		82	PETROL	Bajaj Pulsar 150 Classic Petrol	0	1	1
1940	B102	Bajaj	M1059	Pulsar 150	P	V10234	Electric Start	150		82	PETROL	Bajaj Pulsar 150 Electric Start Petrol	0	1	1
1941	B102	Bajaj	M1059	Pulsar 150	P	V10235	Kick Start	150		82	PETROL	Bajaj Pulsar 150 Kick Start Petrol	0	1	1
1942	B102	Bajaj	M1059	Pulsar 150	P	V10236	Twin Disc	150		800	PETROL	Bajaj Pulsar 150 Twin Disc Petrol	0	1	1
1937	B102	Bajaj	M1060	Pulsar 150 Dtsi	P	V10237	Electric Start	150		68	PETROL	Bajaj Pulsar 150 Dtsi Electric Start Petrol	0	1	1
1938	B102	Bajaj	M1060	Pulsar 150 Dtsi	P	V10238	Kick Start	150		68	PETROL	Bajaj Pulsar 150 Dtsi Kick Start Petrol	0	1	1
2008	B102	Bajaj	M1061	Pulsar 180	P	V10239	Electric Start	180		786	PETROL	Bajaj Pulsar 180 Electric Start Petrol	0	1	1
1959	B102	Bajaj	M1062	Pulsar 180 Dtsi	P	V10240	Electric Start	180		69	PETROL	Bajaj Pulsar 180 Dtsi Electric Start Petrol	0	1	1
2009	B102	Bajaj	M1063	Pulsar 200 Dtsi	P	V10241	Electric Start	200		41	PETROL	Bajaj Pulsar 200 Dtsi Electric Start Petrol	0	1	1
2010	B102	Bajaj	M1064	Pulsar 220 Dts-fi	P	V10242	Electric Start	220		42	PETROL	Bajaj Pulsar 220 Dts-fi Electric Start Petrol	0	1	1
2011	B102	Bajaj	M1065	Pulsar 220 Dtsi	P	V10243	Electric Start	220		42	PETROL	Bajaj Pulsar 220 Dtsi Electric Start Petrol	0	1	1
2012	B102	Bajaj	M1065	Pulsar 220 Dtsi	P	V10244	F	220		41	PETROL	Bajaj Pulsar 220 Dtsi F Petrol	0	1	1
2013	B102	Bajaj	M1066	Pulsar As	P	V10245	Std	150		82	PETROL	Bajaj Pulsar As Std Petrol	0	1	1
2014	B102	Bajaj	M1066	Pulsar As	P	V10245	Std	200		82	PETROL	Bajaj Pulsar As Std Petrol	0	1	1
1965	B102	Bajaj	M1067	Pulsar Ns	P	V10247	Abs	200		794	PETROL	Bajaj Pulsar Ns Abs Petrol	0	1	1
1966	B102	Bajaj	M1067	Pulsar Ns	P	V10248	Ns 160	160		801	PETROL	Bajaj Pulsar Ns Ns 160 Petrol	0	1	1
1967	B102	Bajaj	M1067	Pulsar Ns	P	V10249	Std	200		83	PETROL	Bajaj Pulsar Ns Std Petrol	0	1	1
2015	B102	Bajaj	M1068	Pulsar Rs	P	V10250	Abs	200		106	PETROL	Bajaj Pulsar Rs Abs Petrol	0	1	1
2016	B102	Bajaj	M1068	Pulsar Rs	P	V10251	Non Abs	200		107	PETROL	Bajaj Pulsar Rs Non Abs Petrol	0	1	1
917	B102	Bajaj	M1069	Saffire	P	V10252	Saffire	92		43	PETROL	Bajaj Saffire Saffire Petrol	0	1	1
2017	B102	Bajaj	M1069	Saffire	P	V10253	Std	93		43	PETROL	Bajaj Saffire Std Petrol	0	1	1
2018	B102	Bajaj	M1069	Saffire	P	V10254	Zi	92		43	PETROL	Bajaj Saffire Zi Petrol	0	1	1
61	B102	Bajaj	M1070	Scooter	P	V10255	4 Stroke	150		599	PETROL	Bajaj Scooter 4 Stroke Petrol	0	1	1
62	B102	Bajaj	M1070	Scooter	P	V10256	Legend	150		599	PETROL	Bajaj Scooter Legend Petrol	0	1	1
98	B102	Bajaj	M1071	Sonic	P	V10257	Dtsi	100		62	Petrol	Bajaj Sonic Dtsi Petrol	0	1	1
63	B102	Bajaj	M1072	Spirit	P	V10258	60 Cc	60		44	PETROL	Bajaj Spirit 60 Cc Petrol	0	1	1
99	B102	Bajaj	M1072	Spirit	P	V10259	Electric Start	59		44	PETROL	Bajaj Spirit Electric Start Petrol	0	1	1
2019	B102	Bajaj	M1073	Sunny	P	V10260	Spice	60		60	PETROL	Bajaj Sunny Spice Petrol	0	1	1
2020	B102	Bajaj	M1074	Super	P	V10261	Std	145		71	PETROL	Bajaj Super Std Petrol	0	1	1
918	B102	Bajaj	M1075	Super Fe	P	V10262	Super Fe	145		71	PETROL	Bajaj Super Fe Super Fe Petrol	0	1	1
2021	B102	Bajaj	M1076	Sx Enduro	P	V10263	Std	100		0	PETROL	Bajaj Sx Enduro Std Petrol	0	1	1
2022	B102	Bajaj	M1077	V12	P	V10264	Std	125		790	PETROL	Bajaj V12 Std Petrol	0	1	1
919	B102	Bajaj	M1078	V15	P	V10265	V15 Std	150		0	PETROL	Bajaj V15 V15 Std Petrol	0	1	1
2023	B102	Bajaj	M1079	Wave	P	V10266	110 Cc	110		61	PETROL	Bajaj Wave 110 Cc Petrol	0	1	1
64	B102	Bajaj	M1079	Wave	P	V10267	Std	110		61	PETROL	Bajaj Wave Std Petrol	0	1	1
920	B102	Bajaj	M1079	Wave	P	V10268	Wave	110		61	PETROL	Bajaj Wave Wave Petrol	0	1	1
65	B102	Bajaj	M1080	Wind	P	V10269	125 Cc Disc Break	125		45	PETROL	Bajaj Wind 125 Cc Disc Break Petrol	0	1	1
66	B102	Bajaj	M1080	Wind	P	V10270	125 Cc Drum Break	125		46	PETROL	Bajaj Wind 125 Cc Drum Break Petrol	0	1	1
921	B102	Bajaj	M1080	Wind	P	V10271	Wind	125		46	PETROL	Bajaj Wind Wind Petrol	0	1	1
2024	B102	Bajaj	M1081	Wind 125	P	V10272	Disc Brake	125		45	PETROL	Bajaj Wind 125 Disc Brake Petrol	0	1	1
2025	B102	Bajaj	M1081	Wind 125	P	V10273	Drum Brake	125		46	PETROL	Bajaj Wind 125 Drum Brake Petrol	0	1	1
100	B102	Bajaj	M1082	Xcd	P	V10274	135 Dts-si Kick Start	135		48	PETROL	Bajaj Xcd 135 Dts-si Kick Start Petrol	0	1	1
101	B102	Bajaj	M1082	Xcd	P	V10275	135 Dts-si Self Start Disc	135		49	PETROL	Bajaj Xcd 135 Dts-si Self Start Disc Petrol	0	1	1
102	B102	Bajaj	M1082	Xcd	P	V10276	135 Dts-si Self Start Drum	135		50	PETROL	Bajaj Xcd 135 Dts-si Self Start Drum Petrol	0	1	1
1210	B102	Bajaj	M1082	Xcd	P	V10277	Drum Brake (135 Cc)	135		17	Petrol	Bajaj Xcd Drum Brake (135 Cc) Petrol	0	1	1
103	B102	Bajaj	M1082	Xcd	P	V10278	Es Disc Brake	135		16	PETROL	Bajaj Xcd Es Disc Brake Petrol	0	1	1
1211	B102	Bajaj	M1082	Xcd	P	V10279	Es W/o Sg/lg (125 Cc)	125		18	Petrol	Bajaj Xcd Es W/o Sg/lg (125 Cc) Petrol	0	1	1
1212	B102	Bajaj	M1082	Xcd	P	V10280	Ks W/o Sg/lg (125 Cc)	125		20	Petrol	Bajaj Xcd Ks W/o Sg/lg (125 Cc) Petrol	0	1	1
1213	B102	Bajaj	M1082	Xcd	P	V10281	Std (125 Cc)	125		92	Petrol	Bajaj Xcd Std (125 Cc) Petrol	0	1	1
922	B102	Bajaj	M1082	Xcd	P	V10282	Xcd 125 Es	125		92	PETROL	Bajaj Xcd Xcd 125 Es Petrol	0	1	1
923	B102	Bajaj	M1082	Xcd	P	V10283	Xcd 125 Ks	125		92	PETROL	Bajaj Xcd Xcd 125 Ks Petrol	0	1	1
924	B102	Bajaj	M1082	Xcd	P	V10284	Xcd 135 Disc	135		16	PETROL	Bajaj Xcd Xcd 135 Disc Petrol	0	1	1
925	B102	Bajaj	M1082	Xcd	P	V10285	Xcd 135 Drum	135		48	PETROL	Bajaj Xcd Xcd 135 Drum Petrol	0	1	1
68	B102	Bajaj	M1083	Xcd 125	P	V10286	Electric Start	125		18	PETROL	Bajaj Xcd 125 Electric Start Petrol	0	1	1
69	B102	Bajaj	M1083	Xcd 125	P	V10287	Kick Start	125		20	PETROL	Bajaj Xcd 125 Kick Start Petrol	0	1	1
70	B102	Bajaj	M1084	Xcd 135	P	V10288	135 Dts-si Es Disc	135		49	PETROL	Bajaj Xcd 135 135 Dts-si Es Disc Petrol	0	1	1
1214	B102	Bajaj	M1084	Xcd 135	P	V10289	Electric Start Disk Brake (135 Cc)	135		16	Petrol	Bajaj Xcd 135 Electric Start Disk Brake (135 Cc) Petrol	0	1	1
1215	B102	Bajaj	M1084	Xcd 135	P	V10290	Kick Start Drum Brake (135 Cc)	135		19	Petrol	Bajaj Xcd 135 Kick Start Drum Brake (135 Cc) Petrol	0	1	1
71	B102	Bajaj	M1085	Xcd 135 Dtsi	P	V10291	Electric Start	135		50	PETROL	Bajaj Xcd 135 Dtsi Electric Start Petrol	0	1	1
1216	B102	Bajaj	M1085	Xcd 135 Dtsi	P	V10292	Electric Start (135 Cc)	135		48	Petrol	Bajaj Xcd 135 Dtsi Electric Start (135 Cc) Petrol	0	1	1
1217	B102	Bajaj	M1085	Xcd 135 Dtsi	P	V10293	Electric Start Disc Brake (135 Cc)	135		48	Petrol	Bajaj Xcd 135 Dtsi Electric Start Disc Brake (135 Cc) Petrol	0	1	1
72	B102	Bajaj	M1085	Xcd 135 Dtsi	P	V10294	Electric Start Disc Break	135		49	PETROL	Bajaj Xcd 135 Dtsi Electric Start Disc Break Petrol	0	1	1
73	B102	Bajaj	M1085	Xcd 135 Dtsi	P	V10295	Kick Start	135		48	PETROL	Bajaj Xcd 135 Dtsi Kick Start Petrol	0	1	1
1218	B102	Bajaj	M1085	Xcd 135 Dtsi	P	V10296	Kick Start (135 Cc)	135		48	Petrol	Bajaj Xcd 135 Dtsi Kick Start (135 Cc) Petrol	0	1	1
1309	B103	Bajaj Auto	M1086	Bravo	P	V10297	146	146	null	56	PETROL	Bajaj Auto Bravo 146 Petrol	0	1	1
1312	B103	Bajaj Auto	M1087	Ct 100b	P	V10298	Spoke	99	null	104	PETROL	Bajaj Auto Ct 100b Spoke Petrol	0	1	1
1314	B103	Bajaj Auto	M1088	Dominar 400	P	V10299	Abs	373	null	791	PETROL	Bajaj Auto Dominar 400 Abs Petrol	0	1	1
1315	B103	Bajaj Auto	M1088	Dominar 400	P	V10300	Disc Brakes	373	null	792	PETROL	Bajaj Auto Dominar 400 Disc Brakes Petrol	0	1	1
1311	B103	Bajaj Auto	M1089	Kb	P	V10301	Kb 100	100	null	58	Petrol	Bajaj Auto Kb Kb 100 Petrol	0	1	1
1310	B103	Bajaj Auto	M1089	Kb	P	V10302	Kb 125	125	null	57	Petrol	Bajaj Auto Kb Kb 125 Petrol	0	1	1
1313	B103	Bajaj Auto	M1090	V12	P	V10303	125	125	null	790	PETROL	Bajaj Auto V12 125 Petrol	0	1	1
1316	B103	Bajaj Auto	M1090	V12	P	V10304	Disc	125	null	798	PETROL	Bajaj Auto V12 Disc Petrol	0	1	1
1317	B103	Bajaj Auto	M1090	V12	P	V10305	Drum	125	null	799	PETROL	Bajaj Auto V12 Drum Petrol	0	1	1
1219	B104	Benelli	M1091	302r	P	V10306	Abs	300	null	111	Petrol	Benelli 302r Abs Petrol	0	1	1
2347	B104	Benelli	M1091	302r	P	V10307	Std	300	null	806	PETROL	Benelli 302r Std Petrol	0	1	1
926	B104	Benelli	M1092	600	P	V10308	Benelli Tnt 600 I	600	null	112	PETROL	Benelli 600 Benelli Tnt 600 I Petrol	0	1	1
2348	B104	Benelli	M1093	Tnt	P	V10309	Premium 	249	null	803	PETROL	Benelli Tnt Premium  Petrol	0	1	1
2349	B104	Benelli	M1093	Tnt	P	V10310	Std	300	null	111	PETROL	Benelli Tnt Std Petrol	0	1	1
2350	B104	Benelli	M1093	Tnt	P	V10310	Std	898	null	109	PETROL	Benelli Tnt Std Petrol	0	1	1
1322	B104	Benelli	M1094	Tnt 25	P	V10312	Premium	249	null	803	PETROL	Benelli Tnt 25 Premium Petrol	0	1	1
1323	B104	Benelli	M1094	Tnt 25	P	V10313	Standard	249	null	804	PETROL	Benelli Tnt 25 Standard Petrol	0	1	1
1321	B104	Benelli	M1095	Tnt 300	P	V10314	300	300	null	111	PETROL	Benelli Tnt 300 300 Petrol	0	1	1
1320	B104	Benelli	M1096	Tnt 600 Gt	P	V10315	600	600	null	110	PETROL	Benelli Tnt 600 Gt 600 Petrol	0	1	1
1319	B104	Benelli	M1097	Tnt 899	P	V10316	898	898	null	109	PETROL	Benelli Tnt 899 898 Petrol	0	1	1
1318	B104	Benelli	M1098	Tnt R	P	V10317	1131	1131	null	108	PETROL	Benelli Tnt R 1131 Petrol	0	1	1
1324	B105	Bhushan Enterprises	M1099	Miracle 5	P	V10318	48	48	null	807	ELECTRIC	Bhushan Enterprises Miracle 5 48 Electric	0	1	1
2351	B106	Bmw	M1100	1.4	P	V10319	Std	1440	bmw.png	0	PETROL	Bmw 1.4 Std Petrol	1	1	1
104	B106	Bmw	M1101	Cr 1200	P	V10320	Std	1170		115	PETROL	Bmw Cr 1200 Std Petrol	0	1	1
2352	B106	Bmw	M1102	F 650	P	V10321	Gs	798		118	PETROL	Bmw F 650 Gs Petrol	0	1	1
2353	B106	Bmw	M1102	F 650	P	V10321	Gs	853		118	PETROL	Bmw F 650 Gs Petrol	0	1	1
2354	B106	Bmw	M1102	F 650	P	V10323	Std	650		118	PETROL	Bmw F 650 Std Petrol	0	1	1
1331	B106	Bmw	M1103	F 750 Gs	P	V10324	Standard	853		827	PETROL	Bmw F 750 Gs Standard Petrol	0	1	1
1330	B106	Bmw	M1104	F 800 R	P	V10325	798	798		826	PETROL	Bmw F 800 R 798 Petrol	0	1	1
1332	B106	Bmw	M1105	F 850 Gs	P	V10326	Standard	853		828	PETROL	Bmw F 850 Gs Standard Petrol	0	1	1
105	B106	Bmw	M1106	F650	P	V10327	Gs	798		118	PETROL	Bmw F650 Gs Petrol	0	1	1
2355	B106	Bmw	M1107	F750	P	V10328	Gs	853		827	PETROL	Bmw F750 Gs Petrol	0	1	1
1334	B106	Bmw	M1108	G 310 Gs	P	V10329	313	313		834	PETROL	Bmw G 310 Gs 313 Petrol	0	1	1
1333	B106	Bmw	M1109	G 310 R	P	V10330	313	313		833	PETROL	Bmw G 310 R 313 Petrol	0	1	1
1327	B106	Bmw	M1110	Hp2 Sport	P	V10331	Std	1170		811	PETROL	Bmw Hp2 Sport Std Petrol	0	1	1
1220	B106	Bmw	M1111	K 1300 R	P	V10332	K 1300 R	1300		113	Petrol	Bmw K 1300 R K 1300 R Petrol	0	1	1
1221	B106	Bmw	M1112	K 1300 S	P	V10333	K 1300 S	1300		113	Petrol	Bmw K 1300 S K 1300 S Petrol	0	1	1
1222	B106	Bmw	M1113	K 1600 Gt	P	V10334	K 1600 Gt	1600		0	Petrol	Bmw K 1600 Gt K 1600 Gt Petrol	0	1	1
1223	B106	Bmw	M1114	K 1600 Gtl	P	V10335	K 1600 Gtl	1600		0	Petrol	Bmw K 1600 Gtl K 1600 Gtl Petrol	0	1	1
2356	B106	Bmw	M1114	K 1600 Gtl	P	V10336	Pro	1649		817	PETROL	Bmw K 1600 Gtl Pro Petrol	0	1	1
2357	B106	Bmw	M1114	K 1600 Gtl	P	V10337	Std	1649		813	PETROL	Bmw K 1600 Gtl Std Petrol	0	1	1
1325	B106	Bmw	M1115	Motorrad	P	V10338	Hp4 Carbon Sports	999		117	PETROL	Bmw Motorrad Hp4 Carbon Sports Petrol	0	1	1
2358	B106	Bmw	M1116	R 1200	P	V10339	Rt Std	1170		836	PETROL	Bmw R 1200 Rt Std Petrol	0	1	1
1224	B106	Bmw	M1117	R 1200 Gs	P	V10340	R 1200 Gs	1200		115	Petrol	Bmw R 1200 Gs R 1200 Gs Petrol	0	1	1
1225	B106	Bmw	M1118	R 1200 Gs Adventure	P	V10341	R 1200 Gs Adventure	1200		115	Petrol	Bmw R 1200 Gs Adventure R 1200 Gs Adventure Petrol	0	1	1
1226	B106	Bmw	M1119	R 1200 R	P	V10342	R 1200 R	1200		119	Petrol	Bmw R 1200 R R 1200 R Petrol	0	1	1
1337	B106	Bmw	M1120	R 1200 Rs	P	V10343	Dynamic+	1170		836	PETROL	Bmw R 1200 Rs Dynamic+ Petrol	0	1	1
1336	B106	Bmw	M1120	R 1200 Rs	P	V10344	Standard	1170		818	PETROL	Bmw R 1200 Rs Standard Petrol	0	1	1
1227	B106	Bmw	M1121	R 1200 Rt	P	V10345	R 1200 Rt	1200		119	Petrol	Bmw R 1200 Rt R 1200 Rt Petrol	0	1	1
2359	B106	Bmw	M1122	R 1250	P	V10346	Gs Adventure	1254		821	PETROL	Bmw R 1250 Gs Adventure Petrol	0	1	1
2360	B106	Bmw	M1122	R 1250	P	V10347	Gs Adventure Pro	1254		823	PETROL	Bmw R 1250 Gs Adventure Pro Petrol	0	1	1
2361	B106	Bmw	M1122	R 1250	P	V10348	Gs Std	1254		821	PETROL	Bmw R 1250 Gs Std Petrol	0	1	1
1326	B106	Bmw	M1123	R Nine T	P	V10349	1170	1170		810	PETROL	Bmw R Nine T 1170 Petrol	0	1	1
1335	B106	Bmw	M1123	R Nine T	P	V10350	Racer	1170		815	PETROL	Bmw R Nine T Racer Petrol	0	1	1
1328	B106	Bmw	M1123	R Nine T	P	V10351	Scrambler	1170		815	PETROL	Bmw R Nine T Scrambler Petrol	0	1	1
2362	B106	Bmw	M1123	R Nine T	P	V10352	Std	1170		810	PETROL	Bmw R Nine T Std Petrol	0	1	1
106	B106	Bmw	M1124	R1200	P	V10353	Gs Adventure	1170		119	PETROL	Bmw R1200 Gs Adventure Petrol	0	1	1
1228	B106	Bmw	M1125	S 1000 R	P	V10354	S 1000 R	1000		114	Petrol	Bmw S 1000 R S 1000 R Petrol	0	1	1
1229	B106	Bmw	M1126	S 1000 Rr	P	V10355	S 1000 Rr	1000		114	Petrol	Bmw S 1000 Rr S 1000 Rr Petrol	0	1	1
1329	B106	Bmw	M1127	S1000 Xr	P	V10356	999	999		816	PETROL	Bmw S1000 Xr 999 Petrol	0	1	1
1340	B107	Bsa Company	M1128	Diva	P	V10357	Diva	250	null	839	ELECTRIC	Bsa Company Diva Diva Electric	0	1	1
1341	B107	Bsa Company	M1129	Smile	P	V10358	Smile	250	null	842	ELECTRIC	Bsa Company Smile Smile Electric	0	1	1
1338	B107	Bsa Company	M1130	Solo	P	V10359	591	591	null	120	PETROL	Bsa Company Solo 591 Petrol	0	1	1
1339	B107	Bsa Company	M1131	Street Rider	P	V10360	Street Rider	250	null	838	ELECTRIC	Bsa Company Street Rider Street Rider Electric	0	1	1
107	B108	Bsa Motors	M1132	Bsa Divya	P	V10361	Divya	250	null	0	PETROL	Bsa Motors Bsa Divya Divya Petrol	0	1	1
108	B108	Bsa Motors	M1133	Roamer	P	V10362	E Bike	100	null	0	PETROL	Bsa Motors Roamer E Bike Petrol	0	1	1
1342	B109	Cagiva	M1134	Mito	P	V10363	125	125	null	121	PETROL	Cagiva Mito 125 Petrol	0	1	1
2363	B109	Cagiva	M1134	Mito	P	V10364	Std	125	null	121	PETROL	Cagiva Mito Std Petrol	0	1	1
1244	B110	Ducati	M1135	1299 Panigale S	P	V10366	Superquadro	1285	ducati.png	141	Petrol	Ducati 1299 Panigale S Superquadro Petrol	1	1	1
927	B110	Ducati	M1136	848	P	V10367	848 Evo	849		130	PETROL	Ducati 848 848 Evo Petrol	0	1	1
1345	B110	Ducati	M1137	899 Panigale	P	V10368	898	898		144	PETROL	Ducati 899 Panigale 898 Petrol	0	1	1
1347	B110	Ducati	M1138	959 Panigale	P	V10369	955	955		847	PETROL	Ducati 959 Panigale 955 Petrol	0	1	1
1353	B110	Ducati	M1138	959 Panigale	P	V10370	Corse	955		868	PETROL	Ducati 959 Panigale Corse Petrol	0	1	1
2364	B110	Ducati	M1139	Diavel	P	V10371	Black Carbon	1198		139	PETROL	Ducati Diavel Black Carbon Petrol	0	1	1
928	B110	Ducati	M1139	Diavel	P	V10372	Diavel Std	1198		152	PETROL	Ducati Diavel Diavel Std Petrol	0	1	1
1343	B110	Ducati	M1140	Diavel Carbon 1200	P	V10373	1198	1198		139	PETROL	Ducati Diavel Carbon 1200 1198 Petrol	0	1	1
2365	B110	Ducati	M1141	Hyper Motard	P	V10374	796 Matt	803		135	PETROL	Ducati Hyper Motard 796 Matt Petrol	0	1	1
109	B110	Ducati	M1141	Hyper Motard	P	V10375	Hm 1100 Evo	1078		138	PETROL	Ducati Hyper Motard Hm 1100 Evo Petrol	0	1	1
